"Half","Time","Description","Time_in_sec","Event","Token","Player","UVA_score","Opp_score","Possession","Opps","Possession Number"
1,"7:33","Cavaliers lineup change (Reece Beekman,Isaac McKneely,Taine Murray,Ryan Dunn,Jordan Minor)",453,"Cav Sub"," ","Cavaliers",28,10,"Cavs","vsNCAT",39
1,"7:21","TV timeout",441,""," ","TV",28,10,"Cavs","vsNCAT",39
1,"7:19","Taine Murray misses three point jump shot",439,"Missed Three","misses","Taine Murray",28,10,"Cavs","vsNCAT",39
1,"7:13","Ryan Dunn offensive rebound",433,"Off Rebound","offensive rebound","Ryan Dunn",28,10,"Cavs","vsNCAT",39
1,"6:52","Jordan Minor turnover (traveling)",412,"Turnover","turnover","Jordan Minor",28,10,"Opp","vsNCAT",40
1,"6:50","Landon Glasper misses three point jump shot",410,"Missed Three","misses","Landon Glasper",28,10,"Opp","vsNCAT",40
1,"6:40","Ryan Dunn defensive rebound",400,"Def Rebound","defensive rebound","Ryan Dunn",28,10,"Cavs","vsNCAT",41
1,"6:25","Jordan Minor makes two point dunk (Reece Beekman assists)",385,"Made Two","makes","Jordan Minor",30,10,"Opp","vsNCAT",42
1,"6:25","Kyle Duke offensive foul (Isaac McKneely draws the foul)",385,""," ","Kyle",30,10,"Opp","vsNCAT",42
1,"6:25","Cavaliers lineup change (Reece Beekman,Isaac McKneely,Andrew Rohde,Ryan Dunn,Jordan Minor)",385,"Cav Sub"," ","Cavaliers",30,10,"Opp","vsNCAT",42
1,"6:10","Kyle Duke turnover (offensive foul)",370,"Turnover","turnover","Kyle Duke",30,10,"Cavs","vsNCAT",43
1,"6:08","Andrew Rohde misses two point jump shot",368,"Missed Two","misses","Andrew Rohde",30,10,"Cavs","vsNCAT",43
1,"5:58","Aggies defensive rebound",358,"Def Rebound","defensive rebound","Aggies",30,10,"Opp","vsNCAT",44
1,"5:36","Evan Joyner makes two point jump shot",336,"Made Two","makes","Evan Joyner",30,12,"Cavs","vsNCAT",45
1,"5:27","Reece Beekman makes two point layup (Andrew Rohde assists)",327,"Made Two","makes","Reece Beekman",32,12,"Opp","vsNCAT",46
1,"5:25","Landon Glasper misses three point jump shot",325,"Missed Three","misses","Landon Glasper",32,12,"Opp","vsNCAT",46
1,"5:20","Jordan Minor defensive rebound",320,"Def Rebound","defensive rebound","Jordan Minor",32,12,"Cavs","vsNCAT",47
1,"5:20","Evan Joyner shooting foul (Ryan Dunn draws the foul)",320,"Foul","shooting foul","Evan Joyner",32,12,"Cavs","vsNCAT",47
1,"5:20","Ryan Dunn makes regular free throw 1 of 2",320,"Made FT","makes","Ryan Dunn",33,12,"Cavs","vsNCAT",47
1,"5:20","Ryan Dunn misses regular free throw 2 of 2",320,"Missed FT","misses","Ryan Dunn",33,12,"Cavs","vsNCAT",47
1,"5:19","Cavaliers lineup change (Dante Harris,Isaac McKneely,Andrew Rohde,Ryan Dunn,Blake Buchanan)",319,"Cav Sub"," ","Cavaliers",33,12,"Cavs","vsNCAT",47
1,"4:57","Aggies defensive rebound",297,"Def Rebound","defensive rebound","Aggies",33,12,"Opp","vsNCAT",48
1,"4:55","Landon Glasper misses two point jump shot",295,"Missed Two","misses","Landon Glasper",33,12,"Opp","vsNCAT",48
1,"4:33","Dante Harris defensive rebound",273,"Def Rebound","defensive rebound","Dante Harris",33,12,"Cavs","vsNCAT",49
1,"4:16","Isaac McKneely makes three point jump shot (Ryan Dunn assists)",256,"Made Three","makes","Isaac McKneely",36,12,"Opp","vsNCAT",50
1,"4:14","Uchenna Kellman-Nicholes misses three point jump shot",254,"Missed Three","misses","Uchenna Kellman-Nicholes",36,12,"Opp","vsNCAT",50
